datetime,PM2.5,PM10,CO,station
2014-09-01 22:00:00,35.0,35.0,800.0,Wanliu
2014-09-01 23:00:00,24.0,24.0,700.0,Wanliu
2014-09-02 00:00:00,24.0,24.0,700.0,Wanliu
2014-09-02 01:00:00,33.0,33.0,700.0,Wanliu
2014-09-02 02:00:00,31.0,31.0,700.0,Wanliu
2014-09-02 03:00:00,35.0,35.0,800.0,Wanliu
2014-09-02 04:00:00,32.0,32.0,800.0,Wanliu
2014-09-02 05:00:00,30.0,30.0,700.0,Wanliu
2014-09-02 06:00:00,29.0,29.0,600.0,Wanliu
2014-09-02 07:00:00,21.0,21.0,700.0,Wanliu
2014-09-02 08:00:00,25.0,25.0,900.0,Wanliu
2014-09-02 09:00:00,20.0,20.0,900.0,Wanliu
2014-09-02 10:00:00,16.0,16.0,800.0,Wanliu
2014-09-02 11:00:00,20.0,23.0,800.0,Wanliu
2014-09-02 12:00:00,23.0,23.0,800.0,Wanliu
2014-09-02 13:00:00,19.0,19.0,800.0,Wanliu
2014-09-02 14:00:00,14.0,14.0,600.0,Wanliu
2014-09-02 15:00:00,6.0,6.0,400.0,Wanliu
2014-09-02 16:00:00,8.0,49.0,400.0,Wanliu
2014-09-02 17:00:00,12.0,14.0,400.0,Wanliu
2014-09-02 18:00:00,9.0,20.0,600.0,Wanliu
2014-09-02 19:00:00,8.0,8.0,600.0,Wanliu
2014-09-02 20:00:00,8.0,8.0,500.0,Wanliu
2014-09-02 21:00:00,16.0,16.0,700.0,Wanliu
2014-09-02 22:00:00,17.0,17.0,700.0,Wanliu
2014-09-02 23:00:00,17.0,17.0,800.0,Wanliu
2014-09-03 00:00:00,17.0,17.0,700.0,Wanliu
2014-09-03 01:00:00,16.0,16.0,600.0,Wanliu
2014-09-03 02:00:00,15.0,15.0,500.0,Wanliu
2014-09-03 03:00:00,12.0,12.0,500.0,Wanliu
2014-09-03 04:00:00,6.0,6.0,400.0,Wanliu
2014-09-03 05:00:00,5.0,5.0,400.0,Wanliu
2014-09-03 06:00:00,6.0,6.0,400.0,Wanliu
2014-09-03 07:00:00,10.0,39.0,500.0,Wanliu
2014-09-03 08:00:00,18.0,18.0,500.0,Wanliu
2014-09-03 09:00:00,16.0,30.0,600.0,Wanliu
2014-09-03 10:00:00,23.0,23.0,600.0,Wanliu
2014-09-03 11:00:00,25.0,25.0,500.0,Wanliu
2014-09-03 12:00:00,24.0,24.0,400.0,Wanliu
2014-09-03 13:00:00,8.0,8.0,300.0,Wanliu
2014-09-03 14:00:00,19.0,33.0,300.0,Wanliu
2014-09-03 15:00:00,22.0,52.0,400.0,Wanliu
2014-09-03 16:00:00,24.0,88.0,500.0,Wanliu
2014-09-03 17:00:00,14.0,56.0,300.0,Wanliu
2014-09-03 18:00:00,14.0,47.0,400.0,Wanliu
2014-09-03 19:00:00,16.0,49.0,400.0,Wanliu
2014-09-03 20:00:00,17.0,65.0,500.0,Wanliu
2014-09-03 21:00:00,22.0,100.0,500.0,Wanliu
2014-09-03 22:00:00,22.0,100.0,500.0,Wanliu
2014-09-03 23:00:00,27.0,92.0,600.0,Wanliu
2014-09-04 00:00:00,23.0,90.0,600.0,Wanliu
2014-09-04 01:00:00,26.0,84.0,600.0,Wanliu
2014-09-04 02:00:00,29.0,126.0,800.0,Wanliu
2014-09-04 03:00:00,42.0,132.0,1000.0,Wanliu
2014-09-04 04:00:00,43.0,116.0,1100.0,Wanliu
2014-09-04 05:00:00,50.0,101.0,1000.0,Wanliu
2014-09-04 06:00:00,52.0,88.0,900.0,Wanliu
2014-09-04 07:00:00,52.0,139.0,1100.0,Wanliu
2014-09-04 08:00:00,55.0,115.0,1100.0,Wanliu
2014-09-04 09:00:00,60.0,62.0,1000.0,Wanliu
2014-09-04 10:00:00,56.0,84.0,1000.0,Wanliu
2014-09-04 11:00:00,52.0,70.0,1000.0,Wanliu
2014-09-04 12:00:00,64.0,104.0,1200.0,Wanliu
2014-09-04 13:00:00,53.0,53.0,900.0,Wanliu
2014-09-04 14:00:00,35.0,56.0,600.0,Wanliu
2014-09-04 15:00:00,38.0,62.0,500.0,Wanliu
2014-09-04 16:00:00,31.0,37.0,500.0,Wanliu
2014-09-04 17:00:00,24.0,58.0,500.0,Wanliu
2014-09-04 18:00:00,20.0,163.0,500.0,Wanliu
2014-09-04 19:00:00,33.0,151.0,700.0,Wanliu
2014-09-04 20:00:00,35.0,67.0,700.0,Wanliu
2014-09-04 21:00:00,48.0,156.0,700.0,Wanliu
2014-09-04 22:00:00,60.0,149.0,800.0,Wanliu
2014-09-04 23:00:00,61.0,172.0,1000.0,Wanliu
2014-09-05 00:00:00,67.0,168.0,1000.0,Wanliu
2014-09-05 01:00:00,62.0,159.0,900.0,Wanliu
2014-09-05 02:00:00,60.0,125.0,700.0,Wanliu
2014-09-05 03:00:00,65.0,137.0,700.0,Wanliu
2014-09-05 04:00:00,71.0,132.0,800.0,Wanliu
2014-09-05 05:00:00,71.0,130.0,800.0,Wanliu
2014-09-05 06:00:00,61.0,104.0,700.0,Wanliu
2014-09-05 07:00:00,68.0,122.0,700.0,Wanliu
2014-09-05 08:00:00,77.0,131.0,900.0,Wanliu
2014-09-05 09:00:00,90.0,147.0,900.0,Wanliu
2014-09-05 10:00:00,92.0,156.0,900.0,Wanliu
2014-09-05 11:00:00,99.0,169.0,900.0,Wanliu
2014-09-05 12:00:00,112.0,182.0,1000.0,Wanliu
2014-09-05 13:00:00,134.0,165.0,1100.0,Wanliu
2014-09-05 14:00:00,126.0,140.0,1100.0,Wanliu
2014-09-05 15:00:00,91.0,104.0,800.0,Wanliu
2014-09-05 16:00:00,66.0,66.0,600.0,Wanliu
2014-09-05 17:00:00,58.0,121.0,600.0,Wanliu
2014-09-05 18:00:00,54.0,61.0,600.0,Wanliu
2014-09-05 19:00:00,67.0,122.0,700.0,Wanliu
2014-09-05 20:00:00,78.0,246.0,1000.0,Wanliu
2014-09-05 21:00:00,144.0,280.0,1100.0,Wanliu
2014-09-05 22:00:00,152.0,190.0,1100.0,Wanliu
2014-09-05 23:00:00,154.0,172.0,1200.0,Wanliu
2014-09-06 00:00:00,146.0,146.0,1400.0,Wanliu
2014-09-06 01:00:00,145.0,150.0,1500.0,Wanliu
2014-09-06 02:00:00,152.0,154.0,1500.0,Wanliu
2014-09-06 03:00:00,148.0,150.0,1400.0,Wanliu
2014-09-06 04:00:00,154.0,154.0,1400.0,Wanliu
2014-09-06 05:00:00,154.0,154.0,1300.0,Wanliu
2014-09-06 06:00:00,159.0,179.0,1400.0,Wanliu
2014-09-06 07:00:00,143.0,157.0,1300.0,Wanliu
2014-09-06 08:00:00,152.0,152.0,1300.0,Wanliu
2014-09-06 09:00:00,163.0,163.0,1400.0,Wanliu
2014-09-06 10:00:00,158.0,158.0,1400.0,Wanliu
2014-09-06 11:00:00,156.0,156.0,1400.0,Wanliu
2014-09-06 12:00:00,153.0,153.0,1500.0,Wanliu
2014-09-06 13:00:00,157.0,157.0,1500.0,Wanliu
2014-09-06 14:00:00,171.0,171.0,1800.0,Wanliu
2014-09-06 15:00:00,158.0,158.0,1500.0,Wanliu
2014-09-06 16:00:00,120.0,120.0,1000.0,Wanliu
2014-09-06 17:00:00,97.0,97.0,700.0,Wanliu
2014-09-06 18:00:00,97.0,119.0,800.0,Wanliu
2014-09-06 19:00:00,108.0,199.0,800.0,Wanliu
2014-09-06 20:00:00,122.0,178.0,900.0,Wanliu
2014-09-06 21:00:00,132.0,149.0,900.0,Wanliu
2014-09-06 22:00:00,138.0,195.0,900.0,Wanliu
2014-09-06 23:00:00,144.0,192.0,1000.0,Wanliu
2014-09-07 00:00:00,144.0,186.0,900.0,Wanliu
2014-09-07 01:00:00,142.0,142.0,900.0,Wanliu
2014-09-07 02:00:00,130.0,130.0,800.0,Wanliu
2014-09-07 03:00:00,122.0,122.0,800.0,Wanliu
2014-09-07 04:00:00,122.0,184.0,800.0,Wanliu
2014-09-07 05:00:00,149.0,212.0,900.0,Wanliu
2014-09-07 06:00:00,167.0,247.0,1100.0,Wanliu
2014-09-07 07:00:00,177.0,218.0,1100.0,Wanliu
2014-09-07 08:00:00,192.0,208.0,1200.0,Wanliu
2014-09-07 09:00:00,201.0,206.0,1200.0,Wanliu
2014-09-07 10:00:00,211.0,211.0,1200.0,Wanliu
2014-09-07 11:00:00,215.0,215.0,1300.0,Wanliu
2014-09-07 12:00:00,212.0,212.0,1200.0,Wanliu
2014-09-07 13:00:00,183.0,183.0,1100.0,Wanliu
2014-09-07 14:00:00,117.0,117.0,900.0,Wanliu
2014-09-07 15:00:00,99.0,99.0,800.0,Wanliu
2014-09-07 16:00:00,94.0,129.0,1000.0,Wanliu
2014-09-07 17:00:00,108.0,140.0,1200.0,Wanliu
2014-09-07 18:00:00,111.0,187.0,1100.0,Wanliu
2014-09-07 19:00:00,129.0,204.0,1300.0,Wanliu
2014-09-07 20:00:00,140.0,217.0,1400.0,Wanliu
2014-09-07 21:00:00,146.0,232.0,1400.0,Wanliu
2014-09-07 22:00:00,149.0,174.0,1500.0,Wanliu
2014-09-07 23:00:00,131.0,131.0,1100.0,Wanliu
2014-09-08 00:00:00,56.0,56.0,500.0,Wanliu
2014-09-08 01:00:00,19.0,19.0,300.0,Wanliu
2014-09-08 02:00:00,9.0,9.0,200.0,Wanliu
2014-09-08 03:00:00,7.0,7.0,200.0,Wanliu
2014-09-08 04:00:00,7.0,36.0,200.0,Wanliu
2014-09-08 05:00:00,3.0,5.0,200.0,Wanliu
2014-09-08 06:00:00,3.0,5.0,200.0,Wanliu
2014-09-08 07:00:00,3.0,77.0,200.0,Wanliu
2014-09-08 08:00:00,10.0,31.0,300.0,Wanliu
2014-09-08 09:00:00,7.0,7.0,300.0,Wanliu
2014-09-08 10:00:00,3.0,3.0,200.0,Wanliu
2014-09-08 11:00:00,3.0,5.0,200.0,Wanliu
2014-09-08 12:00:00,11.0,11.0,200.0,Wanliu
2014-09-08 13:00:00,8.0,8.0,200.0,Wanliu
2014-09-08 14:00:00,7.0,24.0,200.0,Wanliu
2014-09-08 15:00:00,22.0,22.0,200.0,Wanliu
2014-09-08 16:00:00,7.0,74.0,200.0,Wanliu
2014-09-08 17:00:00,18.0,26.0,300.0,Wanliu
2014-09-08 18:00:00,10.0,25.0,300.0,Wanliu
2014-09-08 19:00:00,11.0,78.0,400.0,Wanliu
2014-09-08 20:00:00,19.0,86.0,400.0,Wanliu
2014-09-08 21:00:00,22.0,110.0,400.0,Wanliu
2014-09-08 22:00:00,21.0,104.0,400.0,Wanliu
2014-09-08 23:00:00,33.0,122.0,500.0,Wanliu
2014-09-09 00:00:00,32.0,150.0,500.0,Wanliu
2014-09-09 01:00:00,20.0,20.0,500.0,Wanliu
2014-09-09 02:00:00,20.0,78.0,400.0,Wanliu
2014-09-09 03:00:00,19.0,74.0,400.0,Wanliu
2014-09-09 04:00:00,21.0,56.0,400.0,Wanliu
2014-09-09 05:00:00,21.0,21.0,400.0,Wanliu
2014-09-09 06:00:00,10.0,44.0,300.0,Wanliu
2014-09-09 07:00:00,14.0,132.0,500.0,Wanliu
2014-09-09 08:00:00,28.0,86.0,700.0,Wanliu
2014-09-09 09:00:00,24.0,74.0,500.0,Wanliu
2014-09-09 10:00:00,21.0,21.0,400.0,Wanliu
2014-09-09 11:00:00,15.0,60.0,400.0,Wanliu
2014-09-09 12:00:00,26.0,71.0,400.0,Wanliu
2014-09-09 13:00:00,40.0,116.0,500.0,Wanliu
2014-09-09 14:00:00,28.5,66.5,650.0,Wanliu
2014-09-09 15:00:00,17.0,17.0,800.0,Wanliu
2014-09-09 16:00:00,47.0,60.0,500.0,Wanliu
2014-09-09 17:00:00,39.0,78.0,500.0,Wanliu
2014-09-09 18:00:00,36.0,81.0,500.0,Wanliu
2014-09-09 19:00:00,37.0,81.0,500.0,Wanliu
2014-09-09 20:00:00,44.0,111.0,700.0,Wanliu
2014-09-09 21:00:00,53.0,139.0,800.0,Wanliu
2014-09-09 22:00:00,54.0,155.0,900.0,Wanliu
2014-09-09 23:00:00,58.0,147.0,1000.0,Wanliu
2014-09-10 00:00:00,64.0,155.0,1000.0,Wanliu
2014-09-10 01:00:00,60.0,133.0,900.0,Wanliu
2014-09-10 02:00:00,60.0,124.0,850.0,Wanliu
2014-09-10 03:00:00,51.0,125.0,800.0,Wanliu
2014-09-10 04:00:00,63.0,151.0,800.0,Wanliu
2014-09-10 05:00:00,81.0,174.0,900.0,Wanliu
2014-09-10 06:00:00,87.0,167.0,1000.0,Wanliu
2014-09-10 07:00:00,91.0,161.0,1100.0,Wanliu
2014-09-10 08:00:00,98.0,174.0,1100.0,Wanliu
2014-09-10 09:00:00,104.0,166.0,1200.0,Wanliu
2014-09-10 10:00:00,107.0,168.0,1300.0,Wanliu
2014-09-10 11:00:00,74.5,153.0,1400.0,Wanliu
2014-09-10 12:00:00,42.0,138.0,1500.0,Wanliu
2014-09-10 13:00:00,80.0,92.0,1200.0,Wanliu
2014-09-10 14:00:00,47.0,47.0,700.0,Wanliu
2014-09-10 15:00:00,31.0,33.0,600.0,Wanliu
2014-09-10 16:00:00,26.0,57.0,500.0,Wanliu
2014-09-10 17:00:00,31.0,62.0,500.0,Wanliu
2014-09-10 18:00:00,39.0,83.0,600.0,Wanliu
2014-09-10 19:00:00,40.0,86.0,600.0,Wanliu
2014-09-10 20:00:00,48.0,112.0,700.0,Wanliu
2014-09-10 21:00:00,50.0,115.0,700.0,Wanliu
2014-09-10 22:00:00,56.0,129.0,900.0,Wanliu
2014-09-10 23:00:00,59.0,144.0,900.0,Wanliu
2014-09-11 00:00:00,56.0,129.0,800.0,Wanliu
2014-09-11 01:00:00,58.0,128.0,800.0,Wanliu
2014-09-11 02:00:00,58.0,144.0,900.0,Wanliu
2014-09-11 03:00:00,70.0,162.0,1000.0,Wanliu
2014-09-11 04:00:00,78.0,167.0,900.0,Wanliu
2014-09-11 05:00:00,71.0,140.0,900.0,Wanliu
2014-09-11 06:00:00,75.0,147.0,800.0,Wanliu
2014-09-11 07:00:00,73.0,153.0,900.0,Wanliu
2014-09-11 08:00:00,78.0,182.0,1000.0,Wanliu
2014-09-11 09:00:00,81.0,172.0,1000.0,Wanliu
2014-09-11 10:00:00,86.0,177.0,1200.0,Wanliu
2014-09-11 11:00:00,92.0,163.0,1200.0,Wanliu
2014-09-11 12:00:00,101.0,164.0,1300.0,Wanliu
2014-09-11 13:00:00,102.0,149.0,1300.0,Wanliu
2014-09-11 14:00:00,98.0,157.0,1500.0,Wanliu
2014-09-11 15:00:00,101.0,168.0,1800.0,Wanliu
2014-09-11 16:00:00,94.0,151.0,1600.0,Wanliu
2014-09-11 17:00:00,78.0,126.0,1500.0,Wanliu
2014-09-11 18:00:00,82.0,143.0,1500.0,Wanliu
2014-09-11 19:00:00,121.0,161.0,1600.0,Wanliu
2014-09-11 20:00:00,118.0,128.0,1700.0,Wanliu
2014-09-11 21:00:00,108.0,108.0,1500.0,Wanliu
2014-09-11 22:00:00,102.0,102.0,1400.0,Wanliu
2014-09-11 23:00:00,102.0,102.0,1400.0,Wanliu
2014-09-12 00:00:00,114.0,114.0,1400.0,Wanliu
2014-09-12 01:00:00,114.0,114.0,1400.0,Wanliu
2014-09-12 02:00:00,114.0,114.0,1400.0,Wanliu
2014-09-12 03:00:00,109.0,109.0,1100.0,Wanliu
2014-09-12 04:00:00,89.0,89.0,800.0,Wanliu
2014-09-12 05:00:00,70.0,70.0,600.0,Wanliu
2014-09-12 06:00:00,54.0,54.0,500.0,Wanliu
2014-09-12 07:00:00,40.0,40.0,500.0,Wanliu
2014-09-12 08:00:00,41.0,41.0,700.0,Wanliu
2014-09-12 09:00:00,41.0,41.0,800.0,Wanliu
2014-09-12 10:00:00,46.0,62.0,800.0,Wanliu
2014-09-12 11:00:00,60.0,61.0,800.0,Wanliu
2014-09-12 12:00:00,55.0,55.0,800.0,Wanliu
2014-09-12 13:00:00,54.0,59.0,800.0,Wanliu
2014-09-12 14:00:00,57.0,57.0,800.0,Wanliu
2014-09-12 15:00:00,47.0,47.0,600.0,Wanliu
2014-09-12 16:00:00,49.0,68.0,600.0,Wanliu
2014-09-12 17:00:00,47.0,84.0,900.0,Wanliu
2014-09-12 18:00:00,47.0,69.0,700.0,Wanliu
2014-09-12 19:00:00,50.0,100.0,800.0,Wanliu
2014-09-12 20:00:00,53.0,103.0,700.0,Wanliu
2014-09-12 21:00:00,53.0,91.0,700.0,Wanliu
2014-09-12 22:00:00,55.0,100.0,700.0,Wanliu
2014-09-12 23:00:00,59.0,115.0,800.0,Wanliu
2014-09-13 00:00:00,59.0,95.0,800.0,Wanliu
2014-09-13 01:00:00,60.0,90.0,800.0,Wanliu
2014-09-13 02:00:00,55.0,104.0,800.0,Wanliu
2014-09-13 03:00:00,67.0,136.0,800.0,Wanliu
2014-09-13 04:00:00,63.0,131.0,800.0,Wanliu
2014-09-13 05:00:00,68.0,133.0,700.0,Wanliu
2014-09-13 06:00:00,74.0,136.0,800.0,Wanliu
2014-09-13 07:00:00,86.0,163.0,900.0,Wanliu
2014-09-13 08:00:00,97.0,158.0,900.0,Wanliu
2014-09-13 09:00:00,99.0,141.0,1000.0,Wanliu
2014-09-13 10:00:00,89.0,115.0,1000.0,Wanliu
2014-09-13 11:00:00,67.0,67.0,700.0,Wanliu
2014-09-13 12:00:00,57.0,62.0,600.0,Wanliu
2014-09-13 13:00:00,56.0,60.0,500.0,Wanliu
2014-09-13 14:00:00,50.0,63.0,500.0,Wanliu
2014-09-13 15:00:00,47.0,74.0,500.0,Wanliu
2014-09-13 16:00:00,50.0,61.0,400.0,Wanliu
2014-09-13 17:00:00,42.0,57.0,400.0,Wanliu
2014-09-13 18:00:00,40.0,82.0,500.0,Wanliu
2014-09-13 19:00:00,56.0,106.0,600.0,Wanliu
2014-09-13 20:00:00,58.0,115.0,600.0,Wanliu
2014-09-13 21:00:00,66.0,125.0,600.0,Wanliu
2014-09-13 22:00:00,76.0,125.0,600.0,Wanliu
2014-09-13 23:00:00,76.0,113.0,600.0,Wanliu
2014-09-14 00:00:00,78.0,122.0,600.0,Wanliu
2014-09-14 01:00:00,82.0,136.0,600.0,Wanliu
2014-09-14 02:00:00,71.0,101.0,600.0,Wanliu
2014-09-14 03:00:00,70.0,121.0,600.0,Wanliu
2014-09-14 04:00:00,71.0,121.0,600.0,Wanliu
2014-09-14 05:00:00,68.0,117.0,600.0,Wanliu
2014-09-14 06:00:00,81.0,136.0,600.0,Wanliu
2014-09-14 07:00:00,98.0,148.0,600.0,Wanliu
2014-09-14 08:00:00,98.0,148.0,700.0,Wanliu
2014-09-14 09:00:00,49.0,49.0,400.0,Wanliu
2014-09-14 10:00:00,8.0,12.0,300.0,Wanliu
2014-09-14 11:00:00,11.0,24.0,200.0,Wanliu
2014-09-14 12:00:00,7.0,20.0,200.0,Wanliu
2014-09-14 13:00:00,6.0,22.0,200.0,Wanliu
2014-09-14 14:00:00,9.0,19.0,300.0,Wanliu
2014-09-14 15:00:00,18.0,30.0,300.0,Wanliu
2014-09-14 16:00:00,7.0,41.0,200.0,Wanliu
2014-09-14 17:00:00,9.0,27.0,300.0,Wanliu
2014-09-14 18:00:00,11.0,21.0,300.0,Wanliu
2014-09-14 19:00:00,11.0,57.0,600.0,Wanliu
2014-09-14 20:00:00,27.0,118.0,800.0,Wanliu
2014-09-14 21:00:00,32.0,139.0,700.0,Wanliu
2014-09-14 22:00:00,49.0,152.0,700.0,Wanliu
2014-09-14 23:00:00,42.0,136.0,700.0,Wanliu
2014-09-15 00:00:00,55.0,151.0,800.0,Wanliu
2014-09-15 01:00:00,45.0,142.0,800.0,Wanliu
2014-09-15 02:00:00,36.0,89.0,700.0,Wanliu
2014-09-15 03:00:00,27.0,71.0,500.0,Wanliu
2014-09-15 04:00:00,27.0,75.0,500.0,Wanliu
2014-09-15 05:00:00,27.0,68.0,500.0,Wanliu
2014-09-15 06:00:00,22.0,53.0,500.0,Wanliu
2014-09-15 07:00:00,19.0,38.0,400.0,Wanliu
2014-09-15 08:00:00,24.0,68.0,500.0,Wanliu
2014-09-15 09:00:00,20.0,43.0,500.0,Wanliu
2014-09-15 10:00:00,15.0,47.0,400.0,Wanliu
2014-09-15 11:00:00,14.0,14.0,300.0,Wanliu
2014-09-15 12:00:00,8.0,8.0,200.0,Wanliu
2014-09-15 13:00:00,7.0,7.0,200.0,Wanliu
2014-09-15 14:00:00,6.0,6.0,200.0,Wanliu
2014-09-15 15:00:00,13.0,13.0,200.0,Wanliu
2014-09-15 16:00:00,12.0,52.0,200.0,Wanliu
2014-09-15 17:00:00,12.0,49.0,300.0,Wanliu
2014-09-15 18:00:00,17.0,71.0,300.0,Wanliu
2014-09-15 19:00:00,9.0,37.0,300.0,Wanliu
2014-09-15 20:00:00,15.0,50.0,300.0,Wanliu
2014-09-15 21:00:00,18.0,78.0,300.0,Wanliu
2014-09-15 22:00:00,22.0,97.0,400.0,Wanliu
2014-09-15 23:00:00,29.0,104.0,400.0,Wanliu
2014-09-16 00:00:00,26.0,106.0,400.0,Wanliu
2014-09-16 01:00:00,32.0,109.0,400.0,Wanliu
2014-09-16 02:00:00,30.0,101.0,500.0,Wanliu
2014-09-16 03:00:00,32.0,113.0,500.0,Wanliu
2014-09-16 04:00:00,30.0,85.0,500.0,Wanliu
2014-09-16 05:00:00,26.0,87.0,500.0,Wanliu
2014-09-16 06:00:00,29.0,82.0,500.0,Wanliu
2014-09-16 07:00:00,25.0,85.0,600.0,Wanliu
2014-09-16 08:00:00,39.0,108.0,700.0,Wanliu
2014-09-16 09:00:00,28.0,75.0,600.0,Wanliu
2014-09-16 10:00:00,19.0,60.0,500.0,Wanliu
2014-09-16 11:00:00,18.0,67.0,500.0,Wanliu
2014-09-16 12:00:00,22.0,31.0,400.0,Wanliu
2014-09-16 13:00:00,25.0,78.0,400.0,Wanliu
2014-09-16 14:00:00,25.0,78.0,400.0,Wanliu
2014-09-16 15:00:00,31.0,93.0,500.0,Wanliu
2014-09-16 16:00:00,32.0,120.0,600.0,Wanliu
2014-09-16 17:00:00,39.0,99.0,700.0,Wanliu
2014-09-16 18:00:00,40.0,128.0,700.0,Wanliu
2014-09-16 19:00:00,57.0,178.0,1100.0,Wanliu
2014-09-16 20:00:00,72.0,169.0,900.0,Wanliu
2014-09-16 21:00:00,66.0,148.0,700.0,Wanliu
2014-09-16 22:00:00,60.0,142.0,700.0,Wanliu
2014-09-16 23:00:00,65.0,143.0,700.0,Wanliu
2014-09-17 00:00:00,51.0,114.0,700.0,Wanliu
2014-09-17 01:00:00,41.0,84.0,600.0,Wanliu
2014-09-17 02:00:00,30.0,55.0,600.0,Wanliu
2014-09-17 03:00:00,29.0,50.0,500.0,Wanliu
2014-09-17 04:00:00,14.0,31.0,500.0,Wanliu
2014-09-17 05:00:00,16.0,38.0,400.0,Wanliu
2014-09-17 06:00:00,20.0,59.0,400.0,Wanliu
2014-09-17 07:00:00,28.0,62.0,500.0,Wanliu
2014-09-17 08:00:00,27.0,74.0,600.0,Wanliu
2014-09-17 09:00:00,41.0,108.0,700.0,Wanliu
2014-09-17 10:00:00,78.0,163.0,800.0,Wanliu
2014-09-17 11:00:00,89.0,193.0,900.0,Wanliu
2014-09-17 12:00:00,108.0,187.0,1000.0,Wanliu
2014-09-17 13:00:00,106.0,177.0,1000.0,Wanliu
2014-09-17 14:00:00,108.0,139.0,1000.0,Wanliu
2014-09-17 15:00:00,88.0,117.0,900.0,Wanliu
2014-09-17 16:00:00,59.0,86.0,600.0,Wanliu
2014-09-17 17:00:00,37.0,74.0,600.0,Wanliu
2014-09-17 18:00:00,38.0,77.0,500.0,Wanliu
2014-09-17 19:00:00,34.0,92.0,600.0,Wanliu
2014-09-17 20:00:00,47.0,109.0,600.0,Wanliu
2014-09-17 21:00:00,51.0,112.0,800.0,Wanliu
2014-09-17 22:00:00,56.0,102.0,800.0,Wanliu
2014-09-17 23:00:00,55.0,99.0,800.0,Wanliu
2014-09-18 00:00:00,56.0,112.0,800.0,Wanliu
2014-09-18 01:00:00,58.0,118.0,900.0,Wanliu
2014-09-18 02:00:00,81.0,139.0,900.0,Wanliu
2014-09-18 03:00:00,104.0,159.0,900.0,Wanliu
2014-09-18 04:00:00,98.0,129.0,900.0,Wanliu
2014-09-18 05:00:00,82.0,107.0,800.0,Wanliu
2014-09-18 06:00:00,79.0,87.0,700.0,Wanliu
2014-09-18 07:00:00,78.0,103.0,900.0,Wanliu
2014-09-18 08:00:00,87.0,136.0,1000.0,Wanliu
2014-09-18 09:00:00,85.0,113.0,800.0,Wanliu
2014-09-18 10:00:00,79.0,104.0,800.0,Wanliu
2014-09-18 11:00:00,76.0,97.0,800.0,Wanliu
2014-09-18 12:00:00,68.0,68.0,700.0,Wanliu
2014-09-18 13:00:00,64.0,64.0,700.0,Wanliu
2014-09-18 14:00:00,71.0,71.0,700.0,Wanliu
2014-09-18 15:00:00,43.0,43.0,500.0,Wanliu
2014-09-18 16:00:00,54.0,67.0,500.0,Wanliu
2014-09-18 17:00:00,38.0,38.0,400.0,Wanliu
2014-09-18 18:00:00,30.0,63.0,500.0,Wanliu
2014-09-18 19:00:00,38.0,94.0,600.0,Wanliu
2014-09-18 20:00:00,38.0,104.0,700.0,Wanliu
2014-09-18 21:00:00,42.0,98.0,700.0,Wanliu
2014-09-18 22:00:00,51.0,115.0,700.0,Wanliu
2014-09-18 23:00:00,50.0,113.0,600.0,Wanliu
2014-09-19 00:00:00,57.0,118.0,600.0,Wanliu
2014-09-19 01:00:00,50.0,111.0,600.0,Wanliu
2014-09-19 02:00:00,60.0,119.0,700.0,Wanliu
2014-09-19 03:00:00,65.0,138.0,700.0,Wanliu
2014-09-19 04:00:00,67.0,140.0,800.0,Wanliu
2014-09-19 05:00:00,59.0,104.0,800.0,Wanliu
2014-09-19 06:00:00,53.0,87.0,700.0,Wanliu
2014-09-19 07:00:00,60.0,129.0,700.0,Wanliu
2014-09-19 08:00:00,71.0,154.0,800.0,Wanliu
2014-09-19 09:00:00,79.0,150.0,700.0,Wanliu
2014-09-19 10:00:00,96.0,179.0,800.0,Wanliu
2014-09-19 11:00:00,115.0,167.0,900.0,Wanliu
2014-09-19 12:00:00,124.0,201.0,900.0,Wanliu
2014-09-19 13:00:00,112.0,116.0,700.0,Wanliu
2014-09-19 14:00:00,86.0,86.0,600.0,Wanliu
2014-09-19 15:00:00,80.0,89.0,600.0,Wanliu
2014-09-19 16:00:00,78.0,93.0,600.0,Wanliu
2014-09-19 17:00:00,64.0,80.0,600.0,Wanliu
2014-09-19 18:00:00,56.0,59.0,600.0,Wanliu
2014-09-19 19:00:00,55.0,63.0,700.0,Wanliu
2014-09-19 20:00:00,61.0,126.0,800.0,Wanliu
2014-09-19 21:00:00,79.0,164.0,1000.0,Wanliu
2014-09-19 22:00:00,88.0,135.0,1100.0,Wanliu
2014-09-19 23:00:00,103.0,111.0,900.0,Wanliu
2014-09-20 00:00:00,105.0,105.0,1000.0,Wanliu
2014-09-20 01:00:00,106.0,111.0,1000.0,Wanliu
2014-09-20 02:00:00,111.0,111.0,1000.0,Wanliu
2014-09-20 03:00:00,116.0,116.0,900.0,Wanliu
2014-09-20 04:00:00,110.0,110.0,900.0,Wanliu
2014-09-20 05:00:00,115.0,115.0,800.0,Wanliu
2014-09-20 06:00:00,108.0,108.0,800.0,Wanliu
2014-09-20 07:00:00,97.0,97.0,900.0,Wanliu
2014-09-20 08:00:00,106.0,106.0,900.0,Wanliu
2014-09-20 09:00:00,117.0,117.0,1000.0,Wanliu
2014-09-20 10:00:00,125.0,125.0,900.0,Wanliu
2014-09-20 11:00:00,119.0,119.0,900.0,Wanliu
2014-09-20 12:00:00,116.0,116.0,900.0,Wanliu
